timestamp,ch1,ch2,ch3,peak
1751468566.3484993,1067.136,418.7904,1287.552,0
1751468566.4229598,939.1872,418.7904,1435.3919999999998,0
1751468566.4973986,839.7312,402.6624,1435.3919999999998,0
1751468566.5719142,839.7312,385.99679999999995,1560.1152,0
1751468566.6463554,761.7792,385.99679999999995,1640.7551999999998,0
1751468566.7229505,694.0415999999999,367.1808,1640.7551999999998,0
1751468566.7998555,627.3792,349.9776,1699.8911999999998,0
1751468566.8745444,627.3792,349.9776,1750.9632,0
1751468566.9489987,564.48,338.1504,1777.3056,0
1751468567.025673,513.9456,329.54879999999997,1777.3056,0
1751468567.1041517,513.9456,325.7856,1778.3808,0
1751468567.1791003,484.3776,325.7856,1771.9296,0
1751468567.253656,463.41119999999995,332.23679999999996,1771.9296,0
1751468567.3281329,463.41119999999995,343.52639999999997,1735.9104,0
1751468567.4026535,448.35839999999996,343.52639999999997,1666.0223999999998,0
1751468567.477142,433.30559999999997,359.11679999999996,1567.1039999999998,0
1751468567.5516193,418.7904,380.0832,1567.1039999999998,0
1751468567.6260355,418.7904,380.0832,1419.8016,0
1751468567.700544,403.2,405.888,1220.3519999999999,0
1751468567.774962,387.6096,447.82079999999996,1220.3519999999999,0
1751468567.8493996,387.6096,447.82079999999996,1053.696,0
1751468567.9239736,372.01919999999996,517.7088,953.7023999999999,0
1751468567.9985213,355.89119999999997,614.4767999999999,901.0175999999999,0
1751468568.0733693,355.89119999999997,614.4767999999999,901.0175999999999,0
1751468568.148134,340.3008,725.76,848.8703999999999,0
1751468568.2246664,327.3984,849.4079999999999,781.6704,0
1751468568.3025482,318.79679999999996,849.4079999999999,660.7103999999999,0
1751468568.3773344,318.79679999999996,979.5071999999999,660.7103999999999,0
1751468568.4518561,313.4208,1117.6704,564.48,0
1751468568.5278416,318.25919999999996,1260.1344,524.16,0
1751468568.604685,318.25919999999996,1260.1344,524.16,0
1751468568.6794562,327.3984,1388.6208,501.58079999999995,0
1751468568.755932,339.7632,1490.7648,491.36639999999994,0
1751468568.8328,354.816,1490.7648,481.152,0
1751468568.9075518,354.816,1575.7056,481.152,0
1751468568.9820664,372.55679999999995,1654.1951999999999,469.3248,0
1751468569.0567274,394.0608,1654.1951999999999,456.96,0
1751468569.1315691,394.0608,1714.944,456.96,0
1751468569.2061555,428.4672,1760.1024,445.1328,0
1751468569.2811217,489.21599999999995,1760.1024,430.6176,0
1751468569.3557167,489.21599999999995,1778.9183999999998,416.64,0
1751468569.432259,575.232,1768.704,416.64,0
1751468569.5104744,676.8384,1768.704,399.9744,0
1751468569.585648,784.3584,1738.0608,379.008,0
1751468569.660213,784.3584,1692.9024,363.9552,0
1751468569.7347198,895.6415999999999,1625.7024,363.9552,0
1751468569.8092144,1005.8495999999999,1625.7024,352.6656,0
1751468569.8836877,1005.8495999999999,1535.9232,342.98879999999997,0
1751468569.9581454,1114.4448,1427.328,342.98879999999997,0
1751468570.0327861,1226.2656,1427.328,334.9248,0
1751468570.1073694,1324.6463999999999,1304.2176,327.936,0
1751468570.1847167,1324.6463999999999,1164.9792,324.7104,0
1751468570.2604742,1416.576,1164.9792,324.7104,0
1751468570.3349552,1493.4527999999998,1037.568,330.62399999999997,0
1751468570.4094043,1493.4527999999998,942.9504,344.06399999999996,0
1751468570.4859364,1561.1904,942.9504,344.06399999999996,0
1751468570.5629678,1617.6383999999998,874.6751999999999,361.2672,0
1751468570.6384742,1665.4848,819.3023999999999,375.7824,0
1751468570.712999,1665.4848,819.3023999999999,384.92159999999996,0
1751468570.7875452,1693.4399999999998,761.2416,384.92159999999996,0
1751468570.8620174,1703.6544,699.9552,398.36159999999995,0
1751468570.9386585,1703.6544,634.9055999999999,416.64,0
1751468571.015725,1693.4399999999998,634.9055999999999,450.50879999999995,0
1751468571.0905492,1663.3344,569.856,450.50879999999995,0
1751468571.167089,1663.3344,527.3856,512.8704,0
1751468571.2447047,1617.6383999999998,527.3856,601.0368,0
1751468571.319584,1563.8783999999998,503.19359999999995,601.0368,0
1751468571.3960416,1497.216,485.99039999999997,709.632,0
1751468571.4729087,1497.216,485.99039999999997,816.0767999999999,0
1751468571.547652,1422.4895999999999,474.16319999999996,908.544,0
1751468571.6240633,1340.7744,462.87359999999995,908.544,0
1751468571.7008965,1340.7744,451.04639999999995,988.1088,0
1751468571.7756915,1249.9199999999998,451.04639999999995,1063.3727999999999,0
1751468571.853104,1157.9904,440.2944,1142.3999999999999,0
1751468571.930072,1066.0608,429.5424,1142.3999999999999,0
1751468572.004909,1066.0608,429.5424,1235.9424,0
1751468572.0816457,977.3567999999999,418.2528,1335.3983999999998,0
1751468572.1586354,899.4047999999999,408.57599999999996,1434.3167999999998,0
1751468572.2333596,899.4047999999999,408.57599999999996,1434.3167999999998,0
1751468572.3081753,835.4304,396.74879999999996,1523.5584,0
1751468572.3828335,783.2832,385.99679999999995,1591.8336,0
1751468572.4573567,737.0495999999999,385.99679999999995,1591.8336,0
1751468572.5318537,737.0495999999999,373.632,1639.1424,0
1751468572.6063035,692.9663999999999,361.8048,1681.6127999999999,0
1751468572.6807528,649.9584,361.8048,1714.944,0
1751468572.7573893,649.9584,351.0528,1714.944,0
1751468572.8339465,607.4879999999999,342.4512,1746.1247999999998,0
1751468572.90849,568.2432,336.0,1770.3167999999998,0
1751468572.9848998,568.2432,336.0,1770.3167999999998,0
1751468573.0636349,533.2991999999999,330.08639999999997,1777.3056,0
1751468573.1385646,506.9568,325.7856,1777.3056,0
1751468573.2132044,488.14079999999996,325.7856,1782.6816,0
1751468573.2876859,488.14079999999996,325.248,1782.6816,0
1751468573.3626897,475.77599999999995,328.4736,1773.0048,0
1751468573.4392123,462.87359999999995,328.4736,1755.8015999999998,0
1751468573.5160987,462.87359999999995,333.84959999999995,1728.3839999999998,0
1751468573.5908473,454.272,341.376,1728.3839999999998,0
1751468573.6674643,444.5952,341.376,1691.8272,0
1751468573.7442176,437.60639999999995,348.9024,1644.5184,0
1751468573.8187008,437.60639999999995,358.04159999999996,1644.5184,0
1751468573.8931923,429.0048,369.86879999999996,1584.3072,0
1751468573.9677367,420.94079999999997,369.86879999999996,1518.7199999999998,0
1751468574.0423076,420.94079999999997,382.23359999999997,1434.8544,0
1751468574.116804,413.4144,395.67359999999996,1434.8544,0
1751468574.193069,405.888,395.67359999999996,1323.5711999999999,0
1751468574.2709131,397.28639999999996,410.18879999999996,1221.9648,0
1751468574.345672,397.28639999999996,430.08,1126.272,0
1751468574.422754,389.76,430.08,1126.272,0
1751468574.4985764,382.23359999999997,456.4224,1051.008,0
1751468574.5731792,382.23359999999997,490.29119999999995,991.872,0
1751468574.6476781,374.1696,490.29119999999995,991.872,0
1751468574.722097,367.1808,531.6863999999999,954.2399999999999,0
1751468574.796619,367.1808,577.92,930.0479999999999,0
1751468574.8710973,358.04159999999996,577.92,906.9312,0
1751468574.9456532,351.5904,627.3792,906.9312,0
1751468575.020199,342.98879999999997,680.6016,882.7392,0
1751468575.0947907,342.98879999999997,733.824,859.6224,0
1751468575.170697,336.5376,733.824,859.6224,0
1751468575.2475302,331.16159999999996,788.6591999999999,830.592,0
1751468575.3222446,331.16159999999996,843.4943999999999,802.0992,0
1751468575.396815,325.7856,843.4943999999999,765.5423999999999,0
1751468575.4724808,321.4848,898.8671999999999,765.5423999999999,0
1751468575.5470927,318.25919999999996,956.3903999999999,707.4816,0
1751468575.6216707,318.25919999999996,956.3903999999999,651.0336,0
1751468575.696166,315.5712,1010.688,651.0336,0
1751468575.7705855,313.9584,1064.9856,606.4128,0
1751468575.845034,313.9584,1064.9856,569.856,0
1751468575.9195478,313.9584,1119.8208,548.8896,0
1751468575.9962623,315.0336,1172.5056,548.8896,0
1751468576.0733113,315.0336,1172.5056,536.5247999999999,0
1751468576.1480823,318.79679999999996,1227.8783999999998,523.6224,0
1751468576.2225277,322.0224,1278.9504,513.408,0
1751468576.2978773,325.248,1325.7215999999999,513.408,0
1751468576.3748126,325.248,1325.7215999999999,505.8816,0
1751468576.4494977,329.54879999999997,1366.5792,501.58079999999995,0
1751468576.5243986,331.69919999999996,1408.512,501.58079999999995,0
1751468576.5989869,331.69919999999996,1408.512,498.35519999999997,0
1751468576.6742983,335.4624,1438.08,495.1296,0
1751468576.748791,339.7632,1469.2608,492.4416,0
1751468576.8232524,339.7632,1469.2608,492.4416,0
1751468576.8977203,344.60159999999996,1496.6784,489.75359999999995,0
1751468576.9723284,348.9024,1523.5584,487.06559999999996,0
1751468577.0489037,353.7408,1523.5584,487.06559999999996,0
1751468577.1258678,353.7408,1547.2128,484.3776,0
1751468577.200619,358.57919999999996,1569.2543999999998,482.2272,0
1751468577.2771258,362.88,1569.2543999999998,478.464,0
1751468577.3540387,362.88,1588.0703999999998,478.464,0
1751468577.4287832,367.1808,1609.0367999999999,475.77599999999995,0
1751468577.50522,371.48159999999996,1626.24,472.01279999999997,0
1751468577.5828233,376.32,1626.24,469.3248,0
1751468577.6576474,376.32,1641.2928,469.3248,0
1751468577.7322094,380.0832,1655.2703999999999,466.0992,0
1751468577.8074658,383.84639999999996,1655.2703999999999,463.94879999999995,0
1751468577.881995,383.84639999999996,1668.1727999999998,463.94879999999995,0
1751468577.956592,387.6096,1680.0,461.26079999999996,0
1751468578.0311575,390.8352,1680.0,459.11039999999997,0
1751468578.1077666,390.8352,1688.0639999999999,458.5728,0
1751468578.1846285,394.59839999999997,1699.3536,458.5728,0
1751468578.2593825,397.82399999999996,1699.3536,455.8848,0
1751468578.3358362,401.0496,1709.0303999999999,454.272,0
1751468578.4127047,401.0496,1717.0944,453.1968,0
1751468578.4874706,404.8128,1725.1583999999998,453.1968,0
1751468578.5639384,409.11359999999996,1725.1583999999998,451.58399999999995,0
1751468578.641163,409.11359999999996,1727.3087999999998,450.50879999999995,0
1751468578.7160153,412.8768,1729.9968,450.50879999999995,0
1751468578.7926347,416.1024,1729.9968,449.43359999999996,0
1751468578.8696325,420.40319999999997,1735.9104,448.89599999999996,0
1751468578.9445164,420.40319999999997,1739.6735999999999,448.35839999999996,0
1751468579.0199318,423.09119999999996,1739.6735999999999,448.35839999999996,0
1751468579.0947976,425.24159999999995,1743.4368,446.74559999999997,0
1751468579.1694217,425.24159999999995,1745.5872,446.74559999999997,0
1751468579.244019,427.9296,1745.5872,446.74559999999997,0
1751468579.3206422,428.4672,1745.0495999999998,445.1328,0
1751468579.397643,429.5424,1747.7376,444.5952,0
1751468579.4723864,429.5424,1746.6624,444.5952,0
1751468579.5488043,430.08,1746.6624,444.5952,0
1751468579.6257536,430.6176,1745.0495999999998,444.0576,0
1751468579.7008562,430.6176,1744.512,444.0576,0
1751468579.77555,429.0048,1744.512,444.5952,0
1751468579.8520339,427.9296,1741.8239999999998,444.5952,0
1751468579.9289384,426.3168,1740.7487999999998,445.1328,0
1751468580.0037262,426.3168,1740.7487999999998,446.20799999999997,0
1751468580.0803273,424.16639999999995,1738.0608,446.74559999999997,0
1751468580.1572523,421.47839999999997,1737.5231999999999,446.74559999999997,0
1751468580.232884,421.47839999999997,1737.5231999999999,447.28319999999997,0
1751468580.3074653,418.2528,1732.1471999999999,447.82079999999996,0
1751468580.3820093,415.0272,1729.9968,447.82079999999996,0
1751468580.4565,411.26399999999995,1725.1583999999998,448.89599999999996,0
1751468580.5329301,411.26399999999995,1725.1583999999998,451.04639999999995,0
1751468580.6098554,407.50079999999997,1724.6208,452.6592,0
1751468580.684607,404.2752,1717.6319999999998,452.6592,0
1751468580.7594056,404.2752,1717.6319999999998,453.7344,0
1751468580.8340118,400.512,1711.1807999999999,455.3472,0
1751468580.9085622,396.21119999999996,1702.0415999999998,455.3472,0
1751468580.9831038,396.21119999999996,1702.0415999999998,458.0352,0
1751468581.0599449,393.5232,1691.2895999999998,461.26079999999996,0
1751468581.1370957,389.76,1682.6879999999999,461.26079999999996,0
1751468581.211632,386.53439999999995,1682.6879999999999,461.26079999999996,0
1751468581.2861102,386.53439999999995,1671.3983999999998,463.41119999999995,0
1751468581.3623247,383.30879999999996,1654.7328,466.6368,0
1751468581.440202,379.008,1654.7328,468.7872,0
1751468581.51526,379.008,1640.2176,468.7872,0
1751468581.5896935,374.7072,1624.6272,471.4752,0
1751468581.6641865,370.40639999999996,1608.4992,473.62559999999996,0
1751468581.7386703,366.1056,1608.4992,473.62559999999996,0
1751468581.8134093,366.1056,1590.7584,476.85119999999995,0
1751468581.8902776,362.3424,1568.7168,480.6144,0
1751468581.9664533,357.50399999999996,1568.7168,482.7648,0
1751468582.0410428,357.50399999999996,1549.9008,482.7648,0
1751468582.1157675,352.6656,1527.3216,486.52799999999996,0
1751468582.1924748,348.9024,1527.3216,488.14079999999996,0
1751468582.2695212,348.9024,1505.8175999999999,491.904,0
1751468582.3443303,344.60159999999996,1479.4751999999999,491.904,0
1751468582.420854,340.3008,1479.4751999999999,494.0544,0
1751468582.4978728,337.0752,1451.52,496.7424,0
1751468582.5726557,337.0752,1420.8768,496.7424,0
1751468582.6500762,332.23679999999996,1387.0079999999998,500.50559999999996,0
1751468582.727077,329.54879999999997,1387.0079999999998,503.73119999999994,0
1751468582.8018053,329.54879999999997,1349.376,508.5696,0
1751468582.876767,325.7856,1309.0559999999998,508.5696,0
1751468582.9513772,322.56,1309.0559999999998,516.096,0
1751468583.0258932,319.33439999999996,1261.7472,525.7728,0
1751468583.1004732,319.33439999999996,1210.1376,525.7728,0
1751468583.175196,316.1088,1210.1376,537.0623999999999,0
1751468583.2500577,313.4208,1157.4528,548.8896,0
1751468583.3246012,313.4208,1105.8432,568.2432,0
1751468583.3991292,313.4208,1105.8432,568.2432,0
1751468583.4735992,313.9584,1054.7712,602.112,0
1751468583.55022,313.9584,1002.6239999999999,644.5824,0
1751468583.627226,316.64639999999997,1002.6239999999999,695.6544,0
1751468583.7019455,319.87199999999996,949.9391999999999,695.6544,0
1751468583.7784362,323.0976,897.2543999999999,753.1776,0
1751468583.8562586,323.0976,844.0319999999999,789.7343999999999,0
1751468583.9316192,327.936,844.0319999999999,789.7343999999999,0
1751468584.0063057,332.23679999999996,791.8847999999999,818.2271999999999,0
1751468584.0828197,332.23679999999996,741.3503999999999,843.4943999999999,0
1751468584.1597373,337.6128,741.3503999999999,867.6863999999999,0
1751468584.2344503,344.06399999999996,690.8159999999999,867.6863999999999,0
1751468584.3109114,351.0528,641.8943999999999,890.8032,0
1751468584.3877566,351.0528,641.8943999999999,912.8448,0
1751468584.4624865,358.57919999999996,593.5104,933.2736,0
1751468584.5369585,365.568,549.9648,933.2736,0
1751468584.6114962,365.568,549.9648,958.0032,0
1751468584.6859329,372.55679999999995,509.1072,998.3231999999999,0
1751468584.762562,380.6208,475.23839999999996,998.3231999999999,0
1751468584.8394604,387.072,445.1328,1056.9216,0
1751468584.9143214,387.072,445.1328,1127.8848,0
1751468584.9899468,394.0608,423.09119999999996,1217.664,0
1751468585.0669062,401.0496,406.4256,1217.664,0
1751468585.1415727,401.0496,406.4256,1308.5184,0
1751468585.2161686,408.57599999999996,393.5232,1411.1999999999998,0
1751468585.2908642,415.5648,382.23359999999997,1496.1408,0
1751468585.36547,423.62879999999996,382.23359999999997,1496.1408,0
1751468585.4402013,423.62879999999996,370.94399999999996,1555.8144,0
1751468585.5167878,430.6176,360.7296,1614.4127999999998,0
1751468585.5937798,437.60639999999995,360.7296,1614.4127999999998,0
1751468585.6685586,437.60639999999995,352.128,1659.0336,0
1751468585.745063,445.1328,344.06399999999996,1699.8911999999998,0
1751468585.8219755,452.6592,336.5376,1734.2975999999999,0
1751468585.8967612,452.6592,336.5376,1734.2975999999999,0
1751468585.9734359,461.26079999999996,331.69919999999996,1754.1888,0
1751468586.0512807,471.4752,326.8608,1768.704,0
1751468586.1262956,482.7648,326.8608,1777.3056,0
1751468586.2015903,482.7648,325.7856,1777.3056,0
1751468586.2761745,496.2048,326.3232,1775.1552,0
1751468586.35065,516.096,326.3232,1775.6927999999998,0
1751468586.427132,516.096,330.62399999999997,1775.6927999999998,0
1751468586.504056,540.8256,336.0,1774.6175999999998,0
1751468586.5787876,574.1568,336.0,1760.6399999999999,0
1751468586.65522,608.0255999999999,341.376,1736.4479999999999,0
1751468586.7320695,608.0255999999999,348.9024,1736.4479999999999,0
1751468586.8067994,644.5824,356.96639999999996,1708.4928,0
1751468586.8812563,683.2896,356.96639999999996,1676.2368,0
1751468586.9572783,683.2896,367.1808,1676.2368,0
1751468587.0342796,721.4592,379.5456,1641.2928,0
1751468587.1098616,758.5536,379.5456,1599.36,0
1751468587.1865673,800.4864,388.1472,1541.8367999999998,0
1751468587.2635543,800.4864,397.82399999999996,1541.8367999999998,0
1751468587.338311,848.8703999999999,397.82399999999996,1470.336,0
1751468587.4135966,904.2431999999999,407.50079999999997,1383.7823999999998,0
1751468587.4881625,904.2431999999999,416.64,1298.3039999999999,0
1751468587.562658,971.9807999999999,416.64,1298.3039999999999,0
1751468587.6393652,1050.4704,426.3168,1211.2128,0
1751468587.7164037,1128.4224,435.45599999999996,1134.336,0
1751468587.791161,1128.4224,445.6704,1134.336,0
1751468587.8676262,1208.5248,445.6704,1068.7487999999998,0
1751468587.9446259,1287.552,455.8848,1004.2367999999999,0
1751468588.019517,1287.552,465.02399999999994,938.112,0
1751468588.096249,1362.8159999999998,465.02399999999994,938.112,0
1751468588.173571,1430.0159999999998,474.70079999999996,864.4608,0
1751468588.2485204,1493.4527999999998,484.3776,781.1328,0
1751468588.3251064,1493.4527999999998,484.3776,687.0527999999999,0
1751468588.4021,1551.5136,497.81759999999997,687.0527999999999,0
1751468588.4768572,1599.36,514.4832,596.1984,0
1751468588.551456,1599.36,514.4832,520.3968,0
1751468588.6590462,1642.9055999999998,539.2128,464.48639999999995,0
1751468588.7304153,1676.2368,579.5328,464.48639999999995,0
1751468588.8001916,1698.8159999999998,634.3679999999999,428.4672,0
1751468588.8760471,1698.8159999999998,634.3679999999999,409.11359999999996,0
1751468588.953107,1704.7296,689.2031999999999,396.21119999999996,0
1751468589.0280442,1696.6655999999998,737.0495999999999,396.21119999999996,0
1751468589.1047084,1676.7743999999998,787.584,385.45919999999995,0
1751468589.1821103,1676.7743999999998,787.584,378.4704,0
1751468589.2570121,1643.9807999999998,832.7424,366.1056,0
1751468589.3335662,1602.5855999999999,877.3631999999999,366.1056,0
1751468589.410557,1602.5855999999999,877.3631999999999,352.6656,0
1751468589.4852977,1557.4271999999999,934.8864,339.2256,0
1751468589.5618265,1500.9792,1009.0751999999999,339.2256,0
1751468589.6395636,1443.456,1009.0751999999999,330.08639999999997,0
1751468589.7143798,1443.456,1103.1552,325.248,0
1751468589.790894,1370.8799999999999,1214.9759999999999,326.8608,0
1751468589.8677793,1295.616,1214.9759999999999,326.8608,0
1751468589.9425495,1295.616,1324.6463999999999,332.77439999999996,0
1751468590.0193386,1213.3632,1423.0272,338.1504,0
1751468590.0959675,1121.9712,1510.1183999999998,345.67679999999996,0
1751468590.1706505,1036.4928,1510.1183999999998,345.67679999999996,0
