time,relative_time,yaw_angle,target_yaw,error,gyro_rate,motor_cmd,controller_active
1751144564,0.017480612,0.790201843,0,-0.790201843,0.14989313,CW,TRUE
1751144564,0.044998646,0.813508434,0,-0.813508434,1.668977099,CW,TRUE
1751144564,0.072488785,0.883678883,0,-0.883678883,3.043022901,CW,TRUE
1751144564,0.099986076,0.991272449,0,-0.991272449,4.386534351,CW,TRUE
1751144564,0.127494097,1.141298792,0,-1.141298792,5.875083969,CCW,TRUE
1751144564,0.155138493,1.28729975,0,-1.28729975,4.722412214,CCW,TRUE
1751144565,0.182736635,1.40200546,0,-1.40200546,3.752946565,CCW,TRUE
1751144565,0.210263491,1.483458462,0,-1.483458462,2.592641221,CCW,TRUE
1751144565,0.237737656,1.531294212,0,-1.531294212,1.317832061,CCW,TRUE
1751144565,0.265209198,1.608813967,0,-1.608813967,0.646076336,CCW,TRUE
1751144565,0.292679071,1.608737636,0,-1.608737636,-0.308122137,CCW,TRUE
1751144565,0.321005344,1.585176636,0,-1.585176636,-1.185984733,CCW,TRUE
1751144565,0.350696802,1.534688477,0,-1.534688477,-2.292854962,CCW,TRUE
1751144565,0.380382538,1.499253047,0,-1.499253047,-3.430259542,CCW,TRUE
1751144565,0.410135746,1.36978533,0,-1.36978533,-4.766137405,CCW,TRUE
1751144565,0.437764883,1.207757013,0,-1.207757013,-5.743236641,CW,TRUE
1751144565,0.465275288,1.061575454,0,-1.061575454,-4.514229008,CW,TRUE
1751144565,0.492748022,0.955669389,0,-0.955669389,-3.537129771,CW,TRUE
1751144565,0.520233393,0.875069285,0,-0.875069285,-2.247053435,CW,TRUE
1751144565,0.547724009,0.839087306,0,-0.839087306,-0.796671756,CW,TRUE
1751144565,0.575206041,0.836075475,0,-0.836075475,0.600274809,CW,TRUE
1751144565,0.602673769,0.873551873,0,-0.873551873,1.981954198,CW,TRUE
1751144565,0.631773472,0.950845136,0,-0.950845136,3.508671756,CW,TRUE
1751144565,0.661456108,1.072990621,0,-1.072990621,4.661343511,CCW,TRUE
1751144565,0.6911726,1.204551921,0,-1.204551921,3.928519084,CCW,TRUE
1751144565,0.720933199,1.309380359,0,-1.309380359,1.027755725,CCW,TRUE
1751144565,0.748433828,1.381299887,0,-1.381299887,2.01248855,CCW,TRUE
1751144565,0.77590847,1.424664375,0,-1.424664375,1.104091603,CCW,TRUE
1751144565,0.80339551,1.440951219,0,-1.440951219,0.302564885,CCW,TRUE
1751144565,0.830904007,1.433321881,0,-1.433321881,-0.842473282,CCW,TRUE
1751144565,0.858409166,1.391251386,0,-1.391251386,-1.552396947,CCW,TRUE
1751144565,0.885892391,1.323564511,0,-1.323564511,-4.941709924,CCW,TRUE
1751144565,0.9133811,1.223840421,0,-1.223840421,-3.903541985,CCW,TRUE
1751144565,0.940863132,1.09025645,0,-1.09025645,-5.216519084,CW,TRUE
1751144565,0.968325853,0.963918209,0,-0.963918209,-4.048580153,CW,TRUE
1751144565,0.996009827,0.867063265,0,-0.867063265,-2.972244275,CW,TRUE
1751144565,1.023496866,0.80542602,0,-0.80542602,-1.491328244,CW,TRUE
1751144565,1.050990582,0.786883941,0,-0.786883941,-0.155450382,CW,TRUE
1751144565,1.078465939,0.810731307,0,-0.810731307,1.470503817,CW,TRUE
1751144565,1.105974674,0.870882453,0,-0.870882453,2.577374046,CW,TRUE
1751144565,1.133465052,0.971144024,0,-0.971144024,4.157526718,CW,TRUE
1751144565,1.160976887,1.113328814,0,-1.113328814,5.516305344,CCW,TRUE
1751144566,1.188434362,1.254588124,0,-1.254588124,4.707145038,CCW,TRUE
1751144566,1.21590519,1.367272206,0,-1.367272206,3.539206107,CCW,TRUE
1751144566,1.245141506,1.498497148,0,-1.498497148,2.653709924,CCW,TRUE
1751144566,1.274965286,1.556454839,0,-1.556454839,1.56210687,CCW,TRUE
1751144566,1.304735899,1.585175163,0,-1.585175163,0.523938931,CCW,TRUE
1751144566,1.334080696,1.582819517,0,-1.582819517,-0.323389313,CCW,TRUE
1751144566,1.361551046,1.607143768,0,-1.607143768,-1.346290076,CCW,TRUE
1751144566,1.389022589,1.558215605,0,-1.558215605,-2.353923664,CCW,TRUE
1751144566,1.416492224,1.476981473,0,-1.476981473,-3.483694656,CCW,TRUE
1751144566,1.443999767,1.360957627,0,-1.360957627,-4.666900763,CCW,TRUE
1751144566,1.471485138,1.21429903,0,-1.21429903,-5.766137405,CW,TRUE
1751144566,1.498990536,1.073294632,0,-1.073294632,-4.682167939,CW,TRUE
1751144566,1.52645874,0.962474071,0,-0.962474071,-3.453160305,CW,TRUE
1751144566,1.554083347,0.893542518,0,-0.893542518,-2.002778626,CW,TRUE
1751144566,1.581562757,0.813449348,0,-0.813449348,-0.621099237,CW,TRUE
1751144566,1.609040499,0.826378291,0,-0.826378291,0.882717557,CW,TRUE
1751144566,1.636547327,0.873738319,0,-0.873738319,2.302564885,CW,TRUE
1751144566,1.664017916,0.957596199,0,-0.957596199,3.69951145,CW,TRUE
1751144566,1.691489697,1.081860678,0,-1.081860678,5.28729771,CCW,TRUE
1751144566,1.718957663,1.217044993,0,-1.217044993,4.447603053,CCW,TRUE
1751144566,1.748012543,1.316350543,0,-1.316350543,3.531572519,CCW,TRUE
1751144566,1.777709961,1.400806187,0,-1.400806187,2.279664122,CCW,TRUE
1751144566,1.807414055,1.45741267,0,-1.45741267,1.49340458,CCW,TRUE
1751144566,1.837158442,1.427964407,0,-1.427964407,0.569740458,CCW,TRUE
1751144566,1.864772081,1.422887047,0,-1.422887047,-0.590564885,CCW,TRUE
1751144566,1.892246723,1.393852844,0,-1.393852844,-1.57529771,CCW,TRUE
1751144566,1.919717073,1.333385782,0,-1.333385782,-2.789038168,CCW,TRUE
1751144566,1.947198868,1.239369128,0,-1.239369128,-3.941709924,CCW,TRUE
1751144566,1.974676371,1.112581714,0,-1.112581714,-3.05621374,CW,TRUE
1751144566,2.002147198,0.990007047,0,-0.990007047,-3.873007634,CW,TRUE
1751144566,2.029613733,0.900601982,0,-0.900601982,-2.727969466,CW,TRUE
1751144566,2.058914423,0.845076065,0,-0.845076065,-1.491328244,CW,TRUE
1751144566,2.088608265,0.833602,0,-0.833602,0.279664122,CW,TRUE
1751144566,2.118514299,0.863361932,0,-0.863361932,1.798748092,CW,TRUE
1751144566,2.147875547,0.944610381,0,-0.944610381,3.386534351,CW,TRUE
1751144566,2.175366402,1.064227732,0,-1.064227732,4.56210687,CCW,TRUE
1751144567,2.202835083,1.181609407,0,-1.181609407,3.989587786,CCW,TRUE
1751144567,2.230311155,1.27796959,0,-1.27796959,2.897984733,CCW,TRUE
1751144567,2.257798195,1.335785776,0,-1.335785776,1.905618321,CCW,TRUE
1751144567,2.285294533,1.373266726,0,-1.373266726,1.058290076,CCW,TRUE
1751144567,2.312764645,1.383895097,0,-1.383895097,-0.201251908,CCW,TRUE
1751144567,2.340233564,1.371237697,0,-1.371237697,-1.002778626,CCW,TRUE
1751144567,2.369614363,1.326425161,0,-1.326425161,-2.117282443,CCW,TRUE
1751144567,2.399425983,1.241146357,0,-1.241146357,-3.262320611,CCW,TRUE
1751144567,2.42912817,1.120388885,0,-1.120388885,-4.682167939,CCW,TRUE
1751144567,2.458511591,0.962971741,0,-0.962971741,-5.697435115,STOP,TRUE
1751144567,2.486022234,0.790001816,0,-0.790001816,-5.78140458,STOP,TRUE
1751144567,2.513496399,0.636629766,0,-0.636629766,-5.544763359,STOP,TRUE
1751144567,2.54098773,0.487980722,0,-0.487980722,-5.338656489,STOP,TRUE
1751144567,2.568485498,0.341939842,0,-0.341939842,-5.308122137,STOP,TRUE
1751144567,2.595957518,0.199749251,0,-0.199749251,-4.903541985,STOP,TRUE
1751144567,2.623432159,0.067746955,0,-0.067746955,-4.811938931,STOP,TRUE
1751144567,2.650900602,-0.056465882,0,0.056465882,-4.659267176,STOP,TRUE
1751144567,2.678525686,-0.179289453,0,0.179289453,-4.483694656,STOP,TRUE
1751144567,2.706033707,-0.301821052,0,0.301821052,-4.353923664,STOP,TRUE
1751144567,2.733564854,-0.420210232,0,0.420210232,-3.941709924,STOP,TRUE
1751144567,2.7610569,-0.530113526,0,0.530113526,-3.949343511,STOP,TRUE
1751144567,2.788533926,-0.631550202,0,0.631550202,-3.926442748,STOP,TRUE
1751144567,2.81602931,-0.736097525,0,0.736097525,-3.674534351,STOP,TRUE
1751144567,2.843652487,-0.835432198,0,0.835432198,-3.621099237,STOP,TRUE
1751144567,2.87138319,-0.930472673,180,180.9304727,-3.36919084,CW,TRUE
1751144567,2.898869753,-1.00285285,180,181.0028529,-2.010412214,CW,TRUE
1751144567,2.926392317,-1.04446297,180,181.044463,-0.934076336,CW,TRUE
1751144567,2.954020977,-1.048128236,180,181.0481282,0.409435115,CW,TRUE
1751144567,2.981502056,-1.017552708,180,181.0175527,1.897984733,CW,TRUE
1751144567,3.009002924,-0.940803287,180,180.9408033,3.325465649,CW,TRUE
1751144567,3.036473513,-0.825502071,180,180.8255021,4.791114504,CW,TRUE
1751144567,3.063975573,-0.670563679,180,180.6705637,6.310198473,CW,TRUE
1751144567,3.091475964,-0.476944963,180,180.476945,7.56210687,CW,TRUE
1751144567,3.118946314,-0.253235689,180,180.2532357,8.554473282,CW,TRUE
1751144567,3.146417379,0.001258331,180,179.9987417,9.775847328,CW,TRUE
1751144567,3.175686836,0.287271205,180,179.7127288,10.86745038,CW,TRUE
1751144568,3.205405235,0.627097567,180,179.3729024,11.98958779,CW,TRUE
1751144568,3.235259533,1.001275631,180,178.9987244,13.05065649,CW,TRUE
1751144568,3.264648199,1.402265144,180,178.5977349,14.1040916,CW,TRUE
1751144568,3.292170525,1.836196155,180,178.1638038,15.16516031,CW,TRUE
1751144568,3.31964469,2.271874578,180,177.7281254,16.2338626,CW,TRUE
1751144568,3.347113371,2.73782254,180,177.2621775,17.31019847,CW,TRUE
1751144568,3.374588966,3.23572983,180,176.7642702,18.2949313,CW,TRUE
1751144568,3.402085304,3.757065111,180,176.2429349,19.43996947,CW,TRUE
1751144568,3.429556847,4.306481383,180,175.6935186,20.37126718,CW,TRUE
1751144568,3.457025528,4.885189775,180,175.1148102,21.69187786,CW,TRUE
1751144568,3.484514475,5.491673905,180,174.5083261,22.356,CW,TRUE
1751144568,3.512158155,6.126398364,180,173.8736016,23.56210687,CW,TRUE
1751144568,3.539633274,6.793520841,180,173.2064792,24.70714504,CW,TRUE
1751144568,3.567183495,7.48511033,180,172.5148897,25.66134351,CW,TRUE
1751144568,3.594654799,8.203523395,180,171.7964766,26.70714504,CW,TRUE
1751144568,3.622132778,8.949699088,180,171.0503009,27.72241221,CW,TRUE
1751144568,3.649601221,9.729886209,180,170.2701138,28.71477863,CW,TRUE
1751144568,3.677092791,10.53686486,180,169.4631351,29.88271756,CW,TRUE
1751144568,3.704603672,11.37690628,180,168.6230937,30.76058015,CW,TRUE
1751144568,3.732079268,12.24245507,180,167.7575449,32.02775573,CW,TRUE
1751144568,3.759546518,13.13771648,180,166.8622835,33.05065649,CW,TRUE
1751144568,3.787234783,14.06474962,180,165.9352504,33.89035115,CW,TRUE
1751144568,3.814784527,15.02576189,180,164.9742381,34.93615267,CW,TRUE
1751144568,3.842283487,16.00425097,180,163.995749,34.20332824,CW,TRUE
1751144568,3.869756937,17.01302952,180,162.9869705,37.00485496,CW,TRUE
1751144568,3.897292852,18.05251079,180,161.9474892,38.2338626,CW,TRUE
1751144568,3.924760103,19.11720237,180,160.8827976,39.11172519,CW,TRUE
1751144568,3.952230453,20.21113679,180,159.7888632,40.30256489,CW,TRUE
1751144568,3.979698181,21.33670596,180,158.663294,41.27203053,CW,TRUE
1751144568,4.008990288,22.48703411,180,157.5129659,42.34836641,CW,TRUE
1751144568,4.038667202,23.74208924,180,156.2579108,43.44760305,CW,TRUE
1751144568,4.068511486,25.0545056,180,154.9454944,44.65370992,CW,TRUE
1751144568,4.097862244,26.39960409,180,153.6003959,43.93615267,CW,TRUE
1751144568,4.125338793,27.75977889,180,152.2402211,46.76821374,CW,TRUE
1751144568,4.152813673,29.06512508,180,150.9348749,47.90561832,CW,TRUE
1751144569,4.180323601,30.40212353,180,149.5978765,48.92851908,CW,TRUE
1751144569,4.207803488,31.76504451,180,148.2349555,49.95905344,CW,TRUE
1751144569,4.23526597,33.15531252,180,146.8446875,51.13462595,CW,TRUE
1751144569,4.262720823,34.57440661,180,145.4255934,52.07355725,CW,TRUE
1751144569,4.290207624,36.02725832,180,143.9727417,53.37126718,CW,TRUE
1751144569,4.317683935,37.50613743,180,142.4938626,54.27203053,CW,TRUE
1751144569,4.345321178,39.01418073,180,140.9858193,55.21096183,CW,TRUE
1751144569,4.372806311,40.54492725,180,139.4550727,56.40943511,CW,TRUE
1751144569,4.400305033,42.11074567,180,137.8892543,57.16516031,CW,TRUE
1751144569,4.427784443,43.7017891,180,136.2982109,58.39416794,CW,TRUE
1751144569,4.455253839,45.32597532,180,134.6740247,59.356,CW,TRUE
1751144569,4.48271966,46.97656475,180,133.0234353,60.51630534,CW,TRUE
1751144569,4.510224819,48.64395076,180,131.3560492,61.40943511,CW,TRUE
1751144569,4.537691593,50.3481444,180,129.6518556,62.61554198,CW,TRUE
1751144569,4.565157413,52.08275745,180,127.9172426,63.56974046,CW,TRUE
1751144569,4.592618227,53.84554084,180,126.1544592,64.53920611,CW,TRUE
1751144569,4.620256424,55.64687639,180,124.3531236,65.52393893,CW,TRUE
1751144569,4.647768974,57.46562593,180,122.5343741,66.50867176,CW,TRUE
1751144569,4.675243855,59.3155292,180,120.6844708,67.76821374,CW,TRUE
1751144569,4.702720642,61.19163312,180,118.8083669,68.71477863,CW,TRUE
1751144569,4.730231047,63.14923352,180,116.8507665,69.70714504,CW,TRUE
1751144569,4.757696629,65.07853353,180,114.9214665,70.74531298,CW,TRUE
1751144569,4.785165071,67.03933079,180,112.9606692,71.93615267,CW,TRUE
1751144569,4.812648058,69.03503056,180,110.9649694,72.79874809,CW,TRUE
1751144569,4.842015743,71.06019312,180,108.9398069,74.03538931,CW,TRUE
1751144569,4.872047901,73.24858703,180,106.751413,75.07355725,CW,TRUE
1751144569,4.901964426,75.54218364,180,104.4578164,76.28729771,CW,TRUE
1751144569,4.931180239,77.82820199,180,102.171798,77.356,CW,TRUE
1751144569,4.958660364,80.10152867,180,99.89847133,78.51630534,CW,TRUE
1751144569,4.98617816,82.27051585,180,97.72948415,79.48577099,CW,TRUE
1751144569,5.013655901,84.47172952,180,95.52827048,80.39416794,CW,TRUE
1751144569,5.04121542,86.69983715,180,93.30016285,81.33309924,CW,TRUE
1751144569,5.06868577,88.96259097,180,91.03740903,82.6079084,CW,TRUE
1751144569,5.096177578,91.18837169,180,88.81162831,83.48577099,CW,TRUE
1751144569,5.123646259,93.50496342,180,86.49503658,84.69951145,CW,TRUE
1751144569,5.151142836,95.84824367,180,84.15175633,85.43996947,CW,TRUE
1751144569,5.17874527,98.22186173,180,81.77813827,86.74531298,CW,TRUE
1751144570,5.206253529,100.6193971,180,79.38060295,87.7300458,CW,TRUE
1751144570,5.233718157,103.044835,180,76.95516496,88.83691603,CW,TRUE
1751144570,5.261194706,105.4939935,180,74.50600651,89.91325191,CW,TRUE
1751144570,5.288658619,107.9721309,180,72.0278691,90.70714504,CW,TRUE
1751144570,5.316178083,110.4887937,180,69.51120627,91.79874809,CW,TRUE
1751144570,5.343655825,113.0371479,180,66.96285214,92.80638168,CW,TRUE
1751144570,5.371122599,115.6025919,180,64.39740812,93.9208855,CW,TRUE
1751144570,5.39858675,118.1981473,180,61.80185272,94.95141985,CW,TRUE
1751144570,5.426074505,120.8247715,180,59.1752285,95.97432061,CW,TRUE
1751144570,5.453693151,123.4894584,180,56.5105416,96.84454962,CW,TRUE
1751144570,5.481181145,126.1721503,180,53.82784972,97.93615267,CW,TRUE
1751144570,5.508644581,128.8832663,180,51.11673374,99.11172519,CW,TRUE
1751144570,5.536117077,131.6176945,180,48.38230552,100.1040916,CW,TRUE
1751144570,5.563621998,134.3317418,180,45.66825821,101.2567634,CW,TRUE
1751144570,5.591094494,137.1262169,180,42.87378314,102.1193588,CW,TRUE
1751144570,5.618565321,139.9521773,180,40.0478227,103.0506565,CW,TRUE
1751144570,5.646033287,142.8065107,180,37.19348934,102.5621069,CW,TRUE
1751144570,5.675430059,145.6865247,180,34.31347528,105.3101985,CW,TRUE
1751144570,5.705131054,148.7903642,180,31.20963579,104.5239389,CW,TRUE
1751144570,5.734951258,152.0180419,180,27.98195812,106.5926412,CW,TRUE
1751144570,5.764317751,155.2278971,180,24.77210289,109.3025649,CCW,TRUE
1751144570,5.791804552,158.4386891,180,21.56131086,106.6689771,CCW,TRUE
1751144570,5.819283485,161.4114797,180,18.58852027,106.2796641,CCW,TRUE
1751144570,5.84674716,164.3036671,180,15.69633288,104.577374,CCW,TRUE
1751144570,5.874223232,167.1600269,180,12.83997314,103.1727939,CCW,TRUE
1751144570,5.901699781,169.9250915,180,10.07490848,101.7987481,CCW,TRUE
1751144570,5.929168463,172.7086419,180,7.291358115,100.6308092,CCW,TRUE
1751144570,5.956630468,175.4441779,180,4.555822058,99.18042748,CCW,TRUE
1751144570,5.986019373,178.156126,180,1.84387402,97.79874809,CCW,TRUE
1751144570,6.015867472,181.0044107,180,-1.004410707,95.99722137,CCW,TRUE
1751144570,6.045585871,183.834654,180,-3.834654049,94.7300458,CCW,TRUE
1751144570,6.075115919,186.629332,180,-6.629331992,93.24149618,CCW,TRUE
1751144570,6.102587223,189.3526187,180,-9.352618715,91.74531298,CCW,TRUE
1751144570,6.13008523,191.856863,180,-11.85686298,90.53157252,CCW,TRUE
1751144570,6.15755415,194.3248259,180,-14.32482592,89.08119084,CCW,TRUE
1751144571,6.186908722,196.7506423,180,-16.7506423,87.67661069,CCW,TRUE
1751144571,6.216598749,199.2953824,180,-19.29538239,85.92851908,CCW,TRUE
1751144571,6.246280909,201.8260015,180,-21.82600151,84.7911145,CCW,TRUE
1751144571,6.275584459,204.314029,180,-24.31402903,83.15752672,CCW,TRUE
1751144571,6.303258896,206.7318917,180,-26.73189171,81.82928244,CCW,TRUE
1751144571,6.330757141,208.9592928,180,-28.95929276,80.40943511,CCW,TRUE
1751144571,6.3582232,211.1432964,180,-31.14329642,79.11172519,CCW,TRUE
1751144571,6.38570261,213.2855778,180,-33.28557777,77.63080916,CCW,TRUE
1751144571,6.413172245,215.3976585,180,-35.39765853,76.21096183,CCW,TRUE
1751144571,6.440643072,217.4766049,180,-37.47660491,74.9819542,CCW,TRUE
1751144571,6.468114853,219.5140009,180,-39.51400089,73.38653435,CCW,TRUE
1751144571,6.497440338,221.5165605,180,-41.51656052,72.00485496,CCW,TRUE
1751144571,6.527160168,223.6602773,180,-43.66027727,70.63080916,CCW,TRUE
1751144571,6.556871176,225.742038,180,-45.74203803,71.11935878,CCW,TRUE
1751144571,6.586338043,227.7722995,180,-47.77229949,67.67661069,CCW,TRUE
1751144571,6.613817453,229.7311155,180,-49.73111553,66.24912977,CCW,TRUE
1751144571,6.641302109,231.5320161,180,-51.53201613,64.82164885,CCW,TRUE
1751144571,6.668768644,233.295687,180,-53.29568702,63.62317557,CCW,TRUE
1751144571,6.696255922,235.0187837,180,-55.01878371,62.27966412,CCW,TRUE
1751144571,6.723721981,236.7033609,180,-56.70336086,60.90561832,CCW,TRUE
1751144571,6.751280785,238.3478792,180,-58.34787916,59.34836641,CCW,TRUE
1751144571,6.77874732,239.9578672,180,-59.95786724,58.0430229,CCW,TRUE
1751144571,6.806238651,241.5279773,180,-61.52797727,56.66134351,CCW,TRUE
1751144571,6.833709478,243.061733,180,-63.06173297,55.05829008,CCW,TRUE
1751144571,6.861333132,244.5691096,180,-64.5691096,53.90561832,CCW,TRUE
1751144571,6.888814688,246.0275726,180,-66.02757262,52.4170687,CCW,TRUE
1751144571,6.916314602,247.4989077,180,-67.49890773,51.25676336,CCW,TRUE
1751144571,6.943788052,248.8824039,180,-68.88240386,49.67661069,CCW,TRUE
1751144571,6.971261263,250.230775,180,-70.23077498,48.30256489,CCW,TRUE
1751144571,6.998740911,251.5397771,180,-71.53977706,46.93615267,CCW,TRUE
1751144571,7.026231766,252.8117247,180,-72.8117247,45.68424427,CCW,TRUE
1751144571,7.053700686,254.0407623,180,-74.04076231,44.02775573,CCW,TRUE
1751144571,7.081186056,255.2388039,180,-75.23880389,42.86745038,CCW,TRUE
1751144571,7.11042428,256.3922826,180,-76.39228258,41.40180153,CCW,TRUE
1751144571,7.140255928,257.577482,180,-77.57748205,39.85981679,CCW,TRUE
1751144571,7.16994977,258.7364691,180,-78.73646905,38.24912977,CCW,TRUE
1751144572,7.199205399,259.8519694,180,-79.85196941,36.9208855,CCW,TRUE
1751144572,7.227203846,260.9088772,180,-80.90887723,35.50103817,CCW,TRUE
1751144572,7.254696608,261.8836445,180,-81.88364447,34.20332824,CCW,TRUE
1751144572,7.282170296,262.8000777,180,-82.80007766,32.72241221,CCW,TRUE
1751144572,7.309653282,263.6785872,180,-83.6785872,31.37126718,CCW,TRUE
1751144572,7.337117434,264.5240839,180,-84.52408388,29.9208855,CCW,TRUE
1751144572,7.364585876,265.3221867,180,-85.32218673,28.81401527,CCW,TRUE
1751144572,7.392056704,266.0907808,180,-86.09078076,26.98958779,CCW,TRUE
1751144572,7.419723749,266.8189115,180,-86.81891145,25.9819542,CCW,TRUE
1751144572,7.447205067,267.5054362,180,-87.50543624,24.6079084,CCW,TRUE
1751144572,7.474714756,268.1525569,180,-88.15255687,23.14989313,CCW,TRUE
1751144572,7.502231836,268.7679461,180,-88.76794615,21.63844275,CCW,TRUE
1751144572,7.529711485,269.3421016,180,-89.34210158,20.31783206,CCW,TRUE
1751144572,7.557180405,269.8796752,180,-89.8796752,18.83691603,CCW,TRUE
1751144572,7.584650278,270.3800986,180,-90.38009862,17.72241221,CCW,TRUE
1751144572,7.61395812,270.8494049,180,-90.84940486,15.96668702,CCW,TRUE
1751144572,7.643669128,271.2894848,180,-91.28948483,14.2949313,CCW,TRUE
1751144572,7.673360586,271.7005431,180,-91.70054309,13.14989313,CCW,TRUE
1751144572,7.702933788,272.0624622,180,-92.06246222,11.85981679,CCW,TRUE
1751144572,7.730405331,272.3817436,180,-92.38174363,10.06592366,CCW,TRUE
1751144572,7.757878304,272.6351804,180,-92.63518038,8.569740458,CCW,TRUE
1751144572,7.785350323,272.8554692,180,-92.85546917,7.096458015,CCW,TRUE
1751144572,7.812855721,273.0301207,180,-93.03012073,5.913251908,CCW,TRUE
1751144572,7.840333223,273.1675606,180,-93.16756056,4.294931298,CCW,TRUE
1751144572,7.867806196,273.2692042,180,-93.2692042,2.959053435,CCW,TRUE
1751144572,7.895268202,273.3312015,180,-93.33120151,1.806381679,CCW,TRUE
1751144572,7.924571991,273.3685105,180,-93.36851046,0.783480916,CCW,TRUE
1751144572,7.954253197,273.3690993,180,-93.36909933,-0.384458015,CCW,TRUE
1751144572,7.984135151,273.3314332,180,-93.3314332,-1.537129771,CCW,TRUE
1751144572,8.013481379,273.2637263,180,-93.2637263,-2.590564885,CCW,TRUE
1751144572,8.0409832,273.163894,180,-93.16389397,-3.766137405,CCW,TRUE
1751144572,8.068457603,273.0375809,180,-93.03758094,-3.163083969,CCW,TRUE
1751144572,8.095925331,272.8844109,180,-92.88441094,-6.132549618,CCW,TRUE
1751144572,8.123415232,272.7027336,180,-92.70273357,-7.30048855,CCW,TRUE
1751144572,8.150880814,272.4875868,180,-92.48758684,-7.972244275,CCW,TRUE
1751144572,8.178437471,272.2516184,180,-92.25161836,-9.010412214,CCW,TRUE
1751144573,8.205905437,271.9825562,180,-91.98255621,-10.46079389,CCW,TRUE
1751144573,8.235288143,271.6856734,180,-91.68567338,-11.50659542,CCW,TRUE
1751144573,8.265176535,271.3266593,180,-91.32665931,-10.84247328,CCW,TRUE
1751144573,8.294893742,270.933375,180,-90.93337503,-13.92644275,CCW,TRUE
1751144573,8.324229717,270.5080429,180,-90.5080429,-14.79667176,CCW,TRUE
1751144573,8.351702929,270.0505773,180,-90.05057726,-16.03331298,CCW,TRUE
1751144573,8.379199505,269.5967159,180,-89.59671591,-16.90354198,CCW,TRUE
1751144573,8.406666517,269.1092659,180,-89.10926589,-18.10964885,CCW,TRUE
1751144573,8.434144497,268.6441374,180,-88.64413741,-19.25468702,CCW,TRUE
1751144573,8.461614609,268.1003793,180,-88.10037934,-20.20125191,CCW,TRUE
1751144573,8.489109755,267.5270253,180,-87.52702534,-21.2088855,CCW,TRUE
1751144573,8.516592979,266.9216202,180,-86.92162022,-22.35392366,CCW,TRUE
